TRANSACTION_ID,TRANSACTION_DATE,COMPANY_CODE,DEPARTMENT,COST_CENTRE,GL_ACCOUNT,DESCRIPTION,DEBIT_AMOUNT,CREDIT_AMOUNT,CURRENCY,SOURCE_SYSTEM,TARGET_SYSTEM,STATUS,ERROR_TYPE,PERIOD
TXN-00278,2024-10-09,CORP-ZA,Finance,CC001,7001-Depreciation,Journal entry 278 - Revenue recognition,24443.93,429.96,EUR,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-10
TXN-00279,2024-12-23,CORP-ZA,Operations,CC001,5001-Revenue,Journal entry 279 - Payroll posting,25160.58,25160.58,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-12
TXN-00280,2024-09-26,CORP-NG,HR,CC003,6003-Utilities,Journal entry 280 - Monthly accrual,9677.41,9677.41,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-09
TXN-00281,2024-05-04,CORP-US,HR,CC006,5001-Revenue,Journal entry 281 - Monthly accrual,23003.99,23003.99,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-05
TXN-00282,2024-10-09,CORP-ZA,Finance,CC006,5001-Revenue,Journal entry 282 - Expense claim,19025.27,19025.27,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-10
TXN-00283,2024-11-26,CORP-NG,Sales,CC001,7001-Depreciation,Journal entry 283 - Monthly accrual,42281.96,42281.96,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-11
TXN-00284,2024-12-20,CORP-ZA,HR,CC001,5001-Revenue,Journal entry 284 - Revenue recognition,45073.52,45073.52,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-12
TXN-00285,2024-06-10,CORP-UK,Operations,CC005,6001-Salaries,Journal entry 285 - Asset write-off,46445.44,46445.44,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-06
TXN-00286,2024-05-03,CORP-ZA,Procurement,CC005,6002-Travel,Journal entry 286 - Asset write-off,8206.27,8206.27,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-05
TXN-00287,2024-06-26,CORP-UK,Finance,CC004,6001-Salaries,Journal entry 287 - Monthly accrual,36235.76,25089.56,EUR,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-06
TXN-00288,2024-11-20,CORP-NG,IT,CC004,6001-Salaries,Journal entry 288 - Revenue recognition,48449.13,16386.19,NGN,MS-SQL-SERVER,ORACLE-GL,ERROR,CURRENCY_MISMATCH,2024-11
TXN-00289,2024-10-26,CORP-ZA,Finance,CC005,6002-Travel,Journal entry 289 - Expense claim,9368.32,9368.32,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-10
TXN-00290,2024-07-13,CORP-US,Procurement,CC004,6002-Travel,Journal entry 290 - Revenue recognition,13471.8,13471.8,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-07
TXN-00291,2024-06-06,CORP-ZA,HR,CC003,5001-Revenue,Journal entry 291 - Expense claim,359.24,359.24,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-06
TXN-00292,2024-10-12,CORP-ZA,Finance,CC001,5001-Revenue,Journal entry 292 - Revenue recognition,21605.88,21605.88,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-10
TXN-00293,2024-07-30,CORP-ZA,Finance,CC006,XXXX-UNKNOWN,Journal entry 293 - Payroll posting,43199.54,715.8,USD,MS-SQL-SERVER,ORACLE-GL,ERROR,INVALID_ACCOUNT,2024-07
TXN-00294,2024-05-17,CORP-NG,HR,CC004,6001-Salaries,Journal entry 294 - Monthly accrual,34297.27,8558.14,USD,MS-SQL-SERVER,ORACLE-GL,ERROR,,2024-05
TXN-00295,2024-06-02,CORP-ZA,Finance,CC003,6002-Travel,Journal entry 295 - Expense claim,13870.5,13870.5,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-06
TXN-00296,2024-01-04,CORP-ZA,HR,CC005,6003-Utilities,Journal entry 296 - Revenue recognition,22947.3,6860.93,NGN,MS-SQL-SERVER,ORACLE-GL,ERROR,,2024-01
TXN-00297,2024-11-29,CORP-US,HR,CC003,7001-Depreciation,Journal entry 297 - Expense claim,21587.75,21587.75,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-11
TXN-00298,2024-07-22,CORP-NG,HR,CC006,8001-Tax,Journal entry 298 - Asset write-off,8964.1,8964.1,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-07
TXN-00299,2024-07-20,CORP-NG,Finance,CC005,6001-Salaries,Journal entry 299 - Payroll posting,18865.16,18865.16,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-07
TXN-00300,2024-08-24,CORP-US,IT,CC003,8001-Tax,Journal entry 300 - Monthly accrual,38404.13,1443.11,NGN,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-08
TXN-00301,2024-05-03,CORP-NG,Procurement,CC002,8001-Tax,Journal entry 301 - Asset write-off,25015.23,31703.47,NGN,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-05
TXN-00302,2024-11-02,CORP-ZA,Sales,CC004,7001-Depreciation,Journal entry 302 - Payroll posting,22508.43,22508.43,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-11
TXN-00303,2024-10-01,CORP-UK,Finance,CC002,8001-Tax,Journal entry 303 - Revenue recognition,39556.97,18040.52,USD,MS-SQL-SERVER,ORACLE-GL,ERROR,,2024-10
TXN-00304,2024-11-26,CORP-ZA,HR,CC004,5001-Revenue,Journal entry 304 - Monthly accrual,30672.63,28204.69,GBP,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-11
TXN-00305,2024-09-22,CORP-US,IT,CC003,6003-Utilities,Journal entry 305 - Asset write-off,11177.85,11177.85,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-09
TXN-00306,2024-09-04,CORP-UK,HR,CC004,5001-Revenue,Journal entry 306 - Monthly accrual,49885.37,49885.37,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-09
TXN-00307,2024-08-21,CORP-US,Sales,CC004,6002-Travel,Journal entry 307 - Asset write-off,15663.33,15663.33,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-08
TXN-00308,2024-08-19,CORP-NG,Finance,CC003,5001-Revenue,Journal entry 308 - Monthly accrual,36127.5,36127.5,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-08
TXN-00309,2024-12-12,CORP-US,Procurement,CC002,7001-Depreciation,Journal entry 309 - Expense claim,32433.7,32433.7,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-12
TXN-00310,2024-08-24,CORP-US,IT,CC006,6001-Salaries,Journal entry 310 - Expense claim,28036.46,28036.46,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-08
TXN-00311,2024-11-10,CORP-US,IT,CC005,6003-Utilities,Journal entry 311 - Asset write-off,1556.69,1556.69,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-11
TXN-00312,2024-12-26,CORP-UK,Sales,CC001,7001-Depreciation,Journal entry 312 - Expense claim,10818.33,13989.41,EUR,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-12
TXN-00313,2024-02-28,CORP-NG,Procurement,CC004,7001-Depreciation,Journal entry 313 - Revenue recognition,9934.01,9934.01,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-02
TXN-00314,2024-08-22,CORP-US,Procurement,CC006,6002-Travel,Journal entry 314 - Payroll posting,29391.54,17461.44,GBP,MS-SQL-SERVER,ORACLE-GL,ERROR,CURRENCY_MISMATCH,2024-08
TXN-00315,2024-06-05,CORP-UK,Operations,CC003,8001-Tax,Journal entry 315 - Expense claim,6783.99,5981.3,NGN,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-06
TXN-00316,2024-10-21,CORP-ZA,IT,CC002,6003-Utilities,Journal entry 316 - Payroll posting,29861.65,29861.65,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-10
TXN-00317,2024-06-10,CORP-ZA,Sales,CC001,6002-Travel,Journal entry 317 - Monthly accrual,24533.14,7100.8,NGN,MS-SQL-SERVER,ORACLE-GL,ERROR,,2024-06
TXN-00318,2024-07-15,CORP-ZA,IT,CC006,6003-Utilities,Journal entry 318 - Asset write-off,9836.91,9836.91,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-07
TXN-00319,2024-10-16,CORP-UK,Operations,CC003,5001-Revenue,Journal entry 319 - Revenue recognition,8445.95,8445.95,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-10
TXN-00320,2024-09-10,CORP-UK,Sales,,5001-Revenue,Journal entry 320 - Revenue recognition,8493.63,22920.34,EUR,MS-SQL-SERVER,ORACLE-GL,ERROR,MISSING_COST_CENTRE,2024-09
TXN-00321,2024-04-21,CORP-ZA,Finance,CC006,8001-Tax,Journal entry 321 - Expense claim,38024.21,22124.19,EUR,MS-SQL-SERVER,ORACLE-GL,ERROR,,2024-04
TXN-00322,2024-06-27,CORP-UK,IT,CC001,6001-Salaries,Journal entry 322 - Expense claim,22541.64,22541.64,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-06
TXN-00323,2024-11-11,CORP-US,Operations,CC002,5001-Revenue,Journal entry 323 - Payroll posting,30552.06,21465.54,EUR,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-11
TXN-00324,2024-12-26,CORP-NG,HR,,7001-Depreciation,Journal entry 324 - Revenue recognition,29883.2,8502.03,GBP,MS-SQL-SERVER,ORACLE-GL,ERROR,MISSING_COST_CENTRE,2024-12
TXN-00325,2024-07-29,CORP-UK,HR,CC006,6001-Salaries,Journal entry 325 - Expense claim,48142.32,48142.32,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-07
TXN-00326,2024-05-06,CORP-ZA,IT,CC002,7001-Depreciation,Journal entry 326 - Revenue recognition,35598.6,35598.6,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-05
TXN-00327,2024-11-20,CORP-UK,IT,CC005,8001-Tax,Journal entry 327 - Revenue recognition,22654.39,22654.39,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-11
TXN-00328,2024-06-16,CORP-UK,Procurement,CC001,8001-Tax,Journal entry 328 - Asset write-off,47517.68,47517.68,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-06
TXN-00329,2024-07-22,CORP-US,IT,CC002,6003-Utilities,Journal entry 329 - Revenue recognition,39804.33,39804.33,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-07
TXN-00330,2024-10-22,CORP-US,Sales,CC004,6002-Travel,Journal entry 330 - Monthly accrual,16953.98,16953.98,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-10
TXN-00331,2024-08-23,CORP-UK,Finance,CC002,6003-Utilities,Journal entry 331 - Asset write-off,31346.36,31346.36,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-08
TXN-00332,2024-12-18,CORP-US,Procurement,CC003,6001-Salaries,Journal entry 332 - Revenue recognition,10195.68,10195.68,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-12
TXN-00333,2024-12-06,CORP-US,Finance,CC004,8001-Tax,Journal entry 333 - Revenue recognition,18085.73,4212.78,USD,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-12
TXN-00334,2024-12-26,CORP-UK,Finance,CC002,6003-Utilities,Journal entry 334 - Monthly accrual,32808.71,32808.71,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-12
TXN-00335,2024-01-05,CORP-NG,Finance,CC004,8001-Tax,Journal entry 335 - Expense claim,26020.27,22308.84,NGN,MS-SQL-SERVER,ORACLE-GL,ERROR,,2024-01
TXN-00336,2024-02-15,CORP-UK,Finance,CC003,6002-Travel,Journal entry 336 - Revenue recognition,11524.45,11524.45,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-02
TXN-00337,2024-03-09,CORP-US,Finance,CC005,7001-Depreciation,Journal entry 337 - Monthly accrual,38695.68,38695.68,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-03
TXN-00338,2024-04-19,CORP-US,IT,CC005,8001-Tax,Journal entry 338 - Asset write-off,17624.27,17624.27,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-04
TXN-00339,2024-03-12,CORP-UK,Sales,CC006,6003-Utilities,Journal entry 339 - Revenue recognition,44839.99,44839.99,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-03
TXN-00340,2024-05-06,CORP-NG,Procurement,CC001,6001-Salaries,Journal entry 340 - Payroll posting,39574.73,39574.73,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-05
TXN-00341,2024-06-03,CORP-US,Sales,CC005,7001-Depreciation,Journal entry 341 - Expense claim,1438.54,42368.79,NGN,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-06
TXN-00342,2024-05-02,CORP-ZA,IT,CC001,6001-Salaries,Journal entry 342 - Asset write-off,32343.87,32343.87,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-05
TXN-00343,2024-03-08,CORP-ZA,Sales,CC004,6002-Travel,Journal entry 343 - Payroll posting,49345.44,46702.83,USD,MS-SQL-SERVER,ORACLE-GL,ERROR,,2024-03
TXN-00344,2024-02-07,CORP-UK,Sales,CC001,5001-Revenue,Journal entry 344 - Revenue recognition,47727.2,47727.2,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-02
TXN-00345,2024-07-22,CORP-NG,Procurement,CC006,7001-Depreciation,Journal entry 345 - Asset write-off,46136.71,46136.71,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-07
TXN-00346,2024-10-02,CORP-US,HR,CC001,6002-Travel,Journal entry 346 - Monthly accrual,20173.64,32062.81,USD,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-10
TXN-00347,2024-07-19,CORP-UK,HR,CC006,6003-Utilities,Journal entry 347 - Expense claim,26865.87,26865.87,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-07
TXN-00348,2024-08-10,CORP-UK,IT,CC005,7001-Depreciation,Journal entry 348 - Monthly accrual,4402.02,4402.02,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-08
TXN-00349,2024-03-02,CORP-UK,Procurement,CC002,8001-Tax,Journal entry 349 - Monthly accrual,37110.51,37058.84,USD,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-03
TXN-00350,2024-09-24,CORP-NG,Operations,CC003,6001-Salaries,Journal entry 350 - Revenue recognition,47655.51,47655.51,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-09
TXN-00351,2024-08-07,CORP-NG,Sales,CC001,6002-Travel,Journal entry 351 - Payroll posting,16817.05,16817.05,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-08
TXN-00352,2024-07-03,CORP-UK,IT,CC005,6001-Salaries,Journal entry 352 - Revenue recognition,22814.37,22814.37,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-07
TXN-00353,2024-10-20,CORP-UK,Operations,CC006,7001-Depreciation,Journal entry 353 - Monthly accrual,38689.11,38689.11,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-10
TXN-00354,2024-08-29,CORP-NG,IT,CC002,6001-Salaries,Journal entry 354 - Monthly accrual,12303.12,12303.12,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-08
TXN-00355,2024-08-01,CORP-NG,HR,CC001,7001-Depreciation,Journal entry 355 - Revenue recognition,16157.92,16157.92,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-08
TXN-00356,2024-01-24,CORP-ZA,Finance,CC004,6002-Travel,Journal entry 356 - Revenue recognition,9049.28,40236.47,EUR,MS-SQL-SERVER,ORACLE-GL,ERROR,,2024-01
TXN-00357,2024-01-05,CORP-NG,Operations,CC003,7001-Depreciation,Journal entry 357 - Revenue recognition,27699.26,27699.26,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-01
TXN-00358,2024-09-09,CORP-US,Procurement,CC005,6001-Salaries,Journal entry 358 - Expense claim,18476.85,18476.85,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-09
TXN-00359,2024-10-04,CORP-NG,Procurement,CC006,5001-Revenue,Journal entry 359 - Revenue recognition,1293.12,1293.12,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-10
TXN-00360,2024-06-06,CORP-UK,Operations,CC005,6001-Salaries,Journal entry 360 - Asset write-off,18876.11,36930.32,NGN,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-06
TXN-00361,2024-03-13,CORP-NG,Finance,CC001,6001-Salaries,Journal entry 361 - Payroll posting,48630.71,48630.71,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-03
TXN-00362,2024-02-13,CORP-UK,Sales,CC002,8001-Tax,Journal entry 362 - Asset write-off,44789.34,22977.06,GBP,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-02
TXN-00363,2024-05-01,CORP-NG,HR,CC003,6003-Utilities,Journal entry 363 - Revenue recognition,21805.65,48214.49,EUR,MS-SQL-SERVER,ORACLE-GL,ERROR,,2024-05
TXN-00364,2024-02-08,CORP-US,Operations,CC005,5001-Revenue,Journal entry 364 - Expense claim,13670.6,13670.6,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-02
TXN-00365,2024-06-09,CORP-ZA,Finance,CC005,6002-Travel,Journal entry 365 - Expense claim,22533.38,22533.38,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-06
TXN-00366,2024-03-02,CORP-UK,Operations,CC006,6002-Travel,Journal entry 366 - Payroll posting,23221.0,23221.0,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-03
TXN-00367,2024-06-16,CORP-US,Finance,CC006,6001-Salaries,Journal entry 367 - Revenue recognition,41812.65,41812.65,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-06
TXN-00368,2024-03-30,CORP-UK,IT,CC004,7001-Depreciation,Journal entry 368 - Payroll posting,33891.45,13082.32,USD,MS-SQL-SERVER,ORACLE-GL,ERROR,,2024-03
TXN-00369,2024-03-12,CORP-UK,Finance,CC001,6001-Salaries,Journal entry 369 - Expense claim,23155.96,23155.96,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-03
TXN-00370,2024-11-18,CORP-UK,Sales,CC005,6002-Travel,Journal entry 370 - Monthly accrual,18674.76,18674.76,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-11
TXN-00371,2024-11-26,CORP-ZA,Operations,CC001,6002-Travel,Journal entry 371 - Monthly accrual,9967.74,9967.74,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-11
TXN-00372,2024-10-20,CORP-ZA,Procurement,CC004,6003-Utilities,Journal entry 372 - Monthly accrual,2626.82,2626.82,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-10
TXN-00373,2024-04-05,CORP-NG,HR,CC004,6001-Salaries,Journal entry 373 - Monthly accrual,21390.53,17761.77,USD,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-04
TXN-00374,2024-10-08,CORP-ZA,Finance,CC001,6002-Travel,Journal entry 374 - Asset write-off,14825.75,20658.41,USD,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-10
TXN-00375,2024-09-26,CORP-US,Procurement,CC005,5001-Revenue,Journal entry 375 - Asset write-off,10052.94,10052.94,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-09
TXN-00376,2024-09-05,CORP-NG,Sales,CC005,6002-Travel,Journal entry 376 - Asset write-off,27271.44,27271.44,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-09
TXN-00377,2024-11-01,CORP-US,Finance,CC003,5001-Revenue,Journal entry 377 - Asset write-off,1400.54,1400.54,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-11
TXN-00378,2024-12-02,CORP-US,HR,CC005,8001-Tax,Journal entry 378 - Monthly accrual,48701.6,5096.7,USD,MS-SQL-SERVER,ORACLE-GL,ERROR,,2024-12
TXN-00379,2024-03-29,CORP-US,Operations,CC005,6002-Travel,Journal entry 379 - Revenue recognition,17804.75,41977.19,GBP,MS-SQL-SERVER,ORACLE-GL,ERROR,CURRENCY_MISMATCH,2024-03
TXN-00380,2024-10-15,CORP-US,Sales,CC002,6003-Utilities,Journal entry 380 - Payroll posting,35057.98,47383.18,EUR,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-10
TXN-00381,2024-02-16,CORP-UK,Operations,CC005,6001-Salaries,Journal entry 381 - Monthly accrual,24572.78,24572.78,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-02
TXN-00382,2024-11-10,CORP-US,Operations,CC003,8001-Tax,Journal entry 382 - Expense claim,16653.53,16653.53,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-11
TXN-00383,2024-10-27,CORP-US,Finance,CC005,6002-Travel,Journal entry 383 - Monthly accrual,1193.45,1193.45,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-10
TXN-00384,2024-02-21,CORP-NG,HR,CC003,6001-Salaries,Journal entry 384 - Expense claim,47101.97,19840.22,NGN,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-02
TXN-00385,2024-03-30,CORP-NG,Operations,CC006,7001-Depreciation,Journal entry 385 - Expense claim,48037.04,32494.1,NGN,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-03
TXN-00386,2024-05-30,CORP-US,Operations,CC006,5001-Revenue,Journal entry 386 - Payroll posting,36726.35,36726.35,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-05
TXN-00387,2024-11-09,CORP-US,Procurement,CC005,5001-Revenue,Journal entry 387 - Asset write-off,9185.88,15979.02,USD,MS-SQL-SERVER,ORACLE-GL,ERROR,,2024-11
TXN-00388,2024-05-01,CORP-NG,HR,CC002,8001-Tax,Journal entry 388 - Monthly accrual,37292.63,37292.63,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-05
TXN-00389,2024-04-17,CORP-US,Procurement,CC001,6002-Travel,Journal entry 389 - Revenue recognition,668.64,668.64,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-04
TXN-00390,2024-08-02,CORP-US,IT,CC004,6003-Utilities,Journal entry 390 - Revenue recognition,163.93,19358.26,NGN,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-08
TXN-00391,2024-10-22,CORP-US,Operations,CC004,5001-Revenue,Journal entry 391 - Monthly accrual,41457.47,41457.47,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-10
TXN-00392,2024-02-23,CORP-UK,HR,CC002,6003-Utilities,Journal entry 392 - Expense claim,16003.97,16003.97,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-02
TXN-00393,2024-09-04,CORP-UK,IT,CC006,6001-Salaries,Journal entry 393 - Payroll posting,16963.73,49265.28,NGN,MS-SQL-SERVER,ORACLE-GL,ERROR,,2024-09
TXN-00394,2024-06-18,CORP-US,Operations,CC004,8001-Tax,Journal entry 394 - Payroll posting,2772.43,2772.43,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-06
TXN-00395,2024-01-26,CORP-ZA,Sales,CC005,6003-Utilities,Journal entry 395 - Expense claim,14148.0,11953.66,GBP,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-01
TXN-00396,2024-02-14,CORP-NG,Procurement,CC006,7001-Depreciation,Journal entry 396 - Asset write-off,290.4,290.4,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-02
TXN-00397,2024-03-28,CORP-NG,Finance,CC004,5001-Revenue,Journal entry 397 - Revenue recognition,1384.21,1384.21,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-03
TXN-00398,2024-12-04,CORP-NG,Finance,CC006,7001-Depreciation,Journal entry 398 - Asset write-off,24505.93,24505.93,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-12
TXN-00399,2024-07-08,CORP-US,IT,CC001,6002-Travel,Journal entry 399 - Asset write-off,44286.09,44286.09,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-07
TXN-00400,2024-05-17,CORP-UK,Operations,CC006,8001-Tax,Journal entry 400 - Monthly accrual,11389.49,11389.49,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-05
TXN-00401,2024-10-28,CORP-US,Sales,CC001,6003-Utilities,Journal entry 401 - Payroll posting,17255.19,27118.31,NGN,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-10
TXN-00402,2024-06-02,CORP-UK,IT,CC006,5001-Revenue,Journal entry 402 - Payroll posting,28678.44,11858.54,USD,MS-SQL-SERVER,ORACLE-GL,ERROR,DUPLICATE_ENTRY,2024-06
TXN-00403,2024-08-17,CORP-US,Operations,CC002,6001-Salaries,Journal entry 403 - Expense claim,47467.82,47467.82,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-08
TXN-00404,2024-12-15,CORP-ZA,Operations,CC006,6001-Salaries,Journal entry 404 - Payroll posting,4010.59,4010.59,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-12
TXN-00405,2024-02-04,CORP-UK,IT,CC005,6003-Utilities,Journal entry 405 - Payroll posting,45549.14,45549.14,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-02
TXN-00406,2024-01-07,CORP-ZA,Finance,CC004,6001-Salaries,Journal entry 406 - Expense claim,26032.44,26032.44,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-01
TXN-00407,2024-02-21,CORP-NG,Sales,CC003,6003-Utilities,Journal entry 407 - Revenue recognition,28177.92,28177.92,NGN,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-02
TXN-00408,2024-01-20,CORP-US,HR,CC004,6001-Salaries,Journal entry 408 - Payroll posting,24330.68,30487.21,NGN,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-01
TXN-00409,2024-06-18,CORP-US,Finance,CC006,6003-Utilities,Journal entry 409 - Revenue recognition,19850.06,19850.06,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-06
TXN-00410,2024-06-04,CORP-NG,HR,CC004,8001-Tax,Journal entry 410 - Monthly accrual,16959.52,16959.52,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-06
TXN-00411,2024-08-14,CORP-NG,HR,CC006,6003-Utilities,Journal entry 411 - Payroll posting,15093.97,15093.97,GBP,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-08
TXN-00412,2024-07-27,CORP-ZA,Sales,CC003,5001-Revenue,Journal entry 412 - Payroll posting,22141.66,22141.66,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-07
TXN-00413,2024-09-16,CORP-ZA,Operations,CC005,7001-Depreciation,Journal entry 413 - Monthly accrual,15625.04,15625.04,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-09
TXN-00414,2024-04-12,CORP-UK,Operations,CC001,6003-Utilities,Journal entry 414 - Monthly accrual,43771.51,43771.51,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-04
TXN-00415,2024-08-25,CORP-ZA,Procurement,CC001,8001-Tax,Journal entry 415 - Monthly accrual,10035.58,18480.76,USD,MS-SQL-SERVER,ORACLE-GL,PENDING,,2024-08
TXN-00416,2024-08-16,CORP-US,IT,CC005,7001-Depreciation,Journal entry 416 - Revenue recognition,24490.46,24490.46,EUR,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-08
TXN-00417,2024-05-12,CORP-UK,HR,CC001,6003-Utilities,Journal entry 417 - Monthly accrual,41898.92,41898.92,USD,MS-SQL-SERVER,ORACLE-GL,VALID,,2024-05
